transaction_id,client_id,date,product,quantity,unit_price,total
188,68,2019-01-05,Ice Cream,4,5,20
188,68,2019-01-05,Pasta,4,3,12
189,97,2019-01-05,Cheese,2,2.5,5.0
190,44,2019-01-05,Cheese,4,2.5,10.0
191,62,2019-01-05,Ice Cubes,2,1,2
191,62,2019-01-05,Orange Juice,2,3.5,7.0
191,62,2019-01-05,Potatoes,2,2.3,4.6
192,55,2019-01-05,Lettuce,4,2,8
192,55,2019-01-05,Orange Juice,4,3.5,14.0
192,55,2019-01-05,Pasta,4,3,12
193,76,2019-01-05,Lettuce,2,2,4
193,76,2019-01-05,Ice Cream,2,5,10
193,76,2019-01-05,Pasta,2,3,6
193,76,2019-01-05,Milk,2,1.5,3.0
194,7,2019-01-05,Carrots,5,2.7,13.5
194,7,2019-01-05,Milk,5,1.5,7.5
194,7,2019-01-05,Pasta,5,3,15
194,7,2019-01-05,Tomatoes,5,5,25
194,7,2019-01-05,Lettuce,5,2,10
195,99,2019-01-05,Milk,2,1.5,3.0
195,99,2019-01-05,Lettuce,2,2,4
195,99,2019-01-05,Carrots,2,2.7,5.4
195,99,2019-01-05,Tomatoes,2,5,10
196,33,2019-01-05,Potatoes,3,2.3,6.8999999999999995
196,33,2019-01-05,Ice Cream,3,5,15
197,62,2019-01-05,Ice Cubes,3,1,3
197,62,2019-01-05,Cheese,3,2.5,7.5
197,62,2019-01-05,Milk,3,1.5,4.5
197,62,2019-01-05,Potatoes,3,2.3,6.8999999999999995
197,62,2019-01-05,Ice Cream,3,5,15
198,56,2019-01-05,Bread,3,2,6
199,6,2019-01-05,Ice Cubes,2,1,2
200,59,2019-01-05,Pasta,3,3,9
200,59,2019-01-05,Ice Cubes,3,1,3
200,59,2019-01-05,Tomatoes,3,5,15
201,20,2019-01-05,Tomatoes,1,5,5
201,20,2019-01-05,Bread,1,2,2
201,20,2019-01-05,Cheese,1,2.5,2.5
202,88,2019-01-05,Lettuce,1,2,2
202,88,2019-01-05,Potatoes,1,2.3,2.3
202,88,2019-01-05,Ice Cubes,1,1,1
203,52,2019-01-05,Carrots,2,2.7,5.4
203,52,2019-01-05,Ice Cream,2,5,10
203,52,2019-01-05,Ice Cubes,2,1,2
204,64,2019-01-05,Orange Juice,4,3.5,14.0
204,64,2019-01-05,Milk,4,1.5,6.0
204,64,2019-01-05,Lettuce,4,2,8
204,64,2019-01-05,Cheese,4,2.5,10.0
204,64,2019-01-05,Ice Cream,4,5,20
205,86,2019-01-05,Lettuce,1,2,2
205,86,2019-01-05,Orange Juice,1,3.5,3.5
205,86,2019-01-05,Pasta,1,3,3
205,86,2019-01-05,Potatoes,1,2.3,2.3
206,76,2019-01-05,Tomatoes,4,5,20
206,76,2019-01-05,Cheese,4,2.5,10.0
207,61,2019-01-05,Ice Cream,2,5,10
207,61,2019-01-05,Lettuce,2,2,4
208,53,2019-01-05,Bread,2,2,4
208,53,2019-01-05,Ice Cubes,2,1,2
208,53,2019-01-05,Tomatoes,2,5,10
208,53,2019-01-05,Lettuce,2,2,4
208,53,2019-01-05,Cheese,2,2.5,5.0
209,43,2019-01-05,Ice Cubes,2,1,2
210,55,2019-01-05,Potatoes,1,2.3,2.3
210,55,2019-01-05,Lettuce,1,2,2
210,55,2019-01-05,Tomatoes,1,5,5
211,66,2019-01-05,Ice Cubes,1,1,1
211,66,2019-01-05,Milk,1,1.5,1.5
211,66,2019-01-05,Tomatoes,1,5,5
212,21,2019-01-05,Ice Cubes,4,1,4
212,21,2019-01-05,Ice Cream,4,5,20
212,21,2019-01-05,Pasta,4,3,12
212,21,2019-01-05,Carrots,4,2.7,10.8
212,21,2019-01-05,Bread,4,2,8
213,45,2019-01-05,Orange Juice,1,3.5,3.5
214,100,2019-01-05,Bread,2,2,4
214,100,2019-01-05,Ice Cream,2,5,10
215,84,2019-01-05,Carrots,5,2.7,13.5
215,84,2019-01-05,Ice Cream,5,5,25
215,84,2019-01-05,Milk,5,1.5,7.5
215,84,2019-01-05,Bread,5,2,10
215,84,2019-01-05,Pasta,5,3,15
216,19,2019-01-05,Orange Juice,2,3.5,7.0
216,19,2019-01-05,Milk,2,1.5,3.0
216,19,2019-01-05,Lettuce,2,2,4
216,19,2019-01-05,Tomatoes,2,5,10
217,85,2019-01-05,Pasta,3,3,9
218,89,2019-01-05,Carrots,5,2.7,13.5
218,89,2019-01-05,Pasta,5,3,15
219,57,2019-01-05,Orange Juice,4,3.5,14.0
219,57,2019-01-05,Pasta,4,3,12
219,57,2019-01-05,Bread,4,2,8
220,65,2019-01-05,Carrots,4,2.7,10.8
220,65,2019-01-05,Bread,4,2,8
221,2,2019-01-05,Bread,3,2,6
221,2,2019-01-05,Ice Cubes,3,1,3
221,2,2019-01-05,Carrots,3,2.7,8.100000000000001
221,2,2019-01-05,Pasta,3,3,9
222,47,2019-01-06,Orange Juice,1,3.5,3.5
222,47,2019-01-06,Tomatoes,1,5,5
222,47,2019-01-06,Lettuce,1,2,2
222,47,2019-01-06,Ice Cubes,1,1,1
223,62,2019-01-06,Pasta,1,3,3
223,62,2019-01-06,Lettuce,1,2,2
223,62,2019-01-06,Ice Cubes,1,1,1
224,39,2019-01-06,Tomatoes,1,5,5
224,39,2019-01-06,Bread,1,2,2
225,39,2019-01-06,Bread,5,2,10
226,72,2019-01-06,Tomatoes,3,5,15
226,72,2019-01-06,Lettuce,3,2,6
227,29,2019-01-06,Tomatoes,1,5,5
227,29,2019-01-06,Milk,1,1.5,1.5
228,74,2019-01-06,Lettuce,5,2,10
228,74,2019-01-06,Bread,5,2,10
228,74,2019-01-06,Milk,5,1.5,7.5
229,18,2019-01-06,Milk,5,1.5,7.5
229,18,2019-01-06,Ice Cubes,5,1,5
230,65,2019-01-06,Potatoes,3,2.3,6.8999999999999995
230,65,2019-01-06,Lettuce,3,2,6
230,65,2019-01-06,Orange Juice,3,3.5,10.5
230,65,2019-01-06,Ice Cubes,3,1,3
230,65,2019-01-06,Tomatoes,3,5,15
231,32,2019-01-06,Ice Cubes,5,1,5
231,32,2019-01-06,Carrots,5,2.7,13.5
231,32,2019-01-06,Ice Cream,5,5,25
231,32,2019-01-06,Pasta,5,3,15
232,73,2019-01-06,Potatoes,5,2.3,11.5
232,73,2019-01-06,Lettuce,5,2,10
233,69,2019-01-06,Milk,1,1.5,1.5
233,69,2019-01-06,Orange Juice,1,3.5,3.5
234,67,2019-01-06,Ice Cubes,5,1,5
234,67,2019-01-06,Potatoes,5,2.3,11.5
234,67,2019-01-06,Tomatoes,5,5,25
234,67,2019-01-06,Carrots,5,2.7,13.5
235,31,2019-01-07,Pasta,2,3,6
235,31,2019-01-07,Bread,2,2,4
235,31,2019-01-07,Tomatoes,2,5,10
235,31,2019-01-07,Cheese,2,2.5,5.0
235,31,2019-01-07,Ice Cream,2,5,10
236,94,2019-01-07,Carrots,2,2.7,5.4
236,94,2019-01-07,Cheese,2,2.5,5.0
236,94,2019-01-07,Tomatoes,2,5,10
236,94,2019-01-07,Ice Cream,2,5,10
236,94,2019-01-07,Ice Cubes,2,1,2
237,30,2019-01-07,Pasta,5,3,15
237,30,2019-01-07,Tomatoes,5,5,25
237,30,2019-01-07,Orange Juice,5,3.5,17.5
237,30,2019-01-07,Bread,5,2,10
238,94,2019-01-07,Orange Juice,3,3.5,10.5
238,94,2019-01-07,Cheese,3,2.5,7.5
239,76,2019-01-07,Carrots,5,2.7,13.5
239,76,2019-01-07,Ice Cream,5,5,25
240,41,2019-01-07,Ice Cream,1,5,5
240,41,2019-01-07,Tomatoes,1,5,5
241,16,2019-01-07,Orange Juice,3,3.5,10.5
242,74,2019-01-07,Ice Cream,3,5,15
242,74,2019-01-07,Milk,3,1.5,4.5
242,74,2019-01-07,Pasta,3,3,9
242,74,2019-01-07,Potatoes,3,2.3,6.8999999999999995
242,74,2019-01-07,Tomatoes,3,5,15
243,83,2019-01-07,Potatoes,2,2.3,4.6
243,83,2019-01-07,Carrots,2,2.7,5.4
243,83,2019-01-07,Ice Cream,2,5,10
243,83,2019-01-07,Orange Juice,2,3.5,7.0
243,83,2019-01-07,Ice Cubes,2,1,2
244,55,2019-01-07,Tomatoes,1,5,5
245,83,2019-01-07,Carrots,4,2.7,10.8
245,83,2019-01-07,Bread,4,2,8
245,83,2019-01-07,Orange Juice,4,3.5,14.0
245,83,2019-01-07,Ice Cubes,4,1,4
245,83,2019-01-07,Lettuce,4,2,8
246,17,2019-01-07,Lettuce,2,2,4
246,17,2019-01-07,Tomatoes,2,5,10
246,17,2019-01-07,Bread,2,2,4
246,17,2019-01-07,Pasta,2,3,6
247,7,2019-01-07,Cheese,4,2.5,10.0
247,7,2019-01-07,Lettuce,4,2,8
247,7,2019-01-07,Orange Juice,4,3.5,14.0
248,94,2019-01-07,Milk,1,1.5,1.5
248,94,2019-01-07,Pasta,1,3,3
248,94,2019-01-07,Lettuce,1,2,2
249,48,2019-01-07,Pasta,3,3,9
249,48,2019-01-07,Milk,3,1.5,4.5
249,48,2019-01-07,Orange Juice,3,3.5,10.5
249,48,2019-01-07,Bread,3,2,6
250,44,2019-01-07,Carrots,2,2.7,5.4
250,44,2019-01-07,Milk,2,1.5,3.0
250,44,2019-01-07,Lettuce,2,2,4
251,67,2019-01-07,Milk,3,1.5,4.5
252,88,2019-01-07,Pasta,1,3,3
252,88,2019-01-07,Ice Cream,1,5,5
252,88,2019-01-07,Lettuce,1,2,2
253,77,2019-01-07,Bread,2,2,4
253,77,2019-01-07,Pasta,2,3,6
253,77,2019-01-07,Orange Juice,2,3.5,7.0
254,10,2019-01-07,Tomatoes,3,5,15
255,84,2019-01-07,Carrots,2,2.7,5.4
255,84,2019-01-07,Milk,2,1.5,3.0
255,84,2019-01-07,Pasta,2,3,6
256,26,2019-01-07,Carrots,2,2.7,5.4
257,44,2019-01-07,Ice Cubes,1,1,1
257,44,2019-01-07,Cheese,1,2.5,2.5
257,44,2019-01-07,Carrots,1,2.7,2.7
258,33,2019-01-07,Ice Cubes,1,1,1
258,33,2019-01-07,Ice Cream,1,5,5
258,33,2019-01-07,Lettuce,1,2,2
258,33,2019-01-07,Cheese,1,2.5,2.5
259,44,2019-01-07,Orange Juice,1,3.5,3.5
259,44,2019-01-07,Ice Cream,1,5,5
259,44,2019-01-07,Milk,1,1.5,1.5
259,44,2019-01-07,Ice Cubes,1,1,1
260,22,2019-01-07,Potatoes,2,2.3,4.6
260,22,2019-01-07,Milk,2,1.5,3.0
260,22,2019-01-07,Ice Cream,2,5,10
260,22,2019-01-07,Bread,2,2,4
260,22,2019-01-07,Ice Cubes,2,1,2
261,40,2019-01-07,Ice Cubes,3,1,3
262,66,2019-01-07,Carrots,4,2.7,10.8
262,66,2019-01-07,Tomatoes,4,5,20
262,66,2019-01-07,Bread,4,2,8
262,66,2019-01-07,Ice Cubes,4,1,4
263,57,2019-01-07,Orange Juice,4,3.5,14.0
263,57,2019-01-07,Tomatoes,4,5,20
263,57,2019-01-07,Pasta,4,3,12
263,57,2019-01-07,Cheese,4,2.5,10.0
263,57,2019-01-07,Lettuce,4,2,8
264,33,2019-01-07,Orange Juice,3,3.5,10.5
264,33,2019-01-07,Tomatoes,3,5,15
265,16,2019-01-07,Bread,1,2,2
265,16,2019-01-07,Pasta,1,3,3
265,16,2019-01-07,Carrots,1,2.7,2.7
265,16,2019-01-07,Cheese,1,2.5,2.5
266,13,2019-01-07,Bread,2,2,4
266,13,2019-01-07,Carrots,2,2.7,5.4
266,13,2019-01-07,Potatoes,2,2.3,4.6
266,13,2019-01-07,Cheese,2,2.5,5.0
266,13,2019-01-07,Tomatoes,2,5,10
267,12,2019-01-07,Tomatoes,2,5,10
267,12,2019-01-07,Ice Cream,2,5,10
267,12,2019-01-07,Orange Juice,2,3.5,7.0
267,12,2019-01-07,Bread,2,2,4
268,50,2019-01-07,Bread,3,2,6
268,50,2019-01-07,Milk,3,1.5,4.5
268,50,2019-01-07,Ice Cream,3,5,15
268,50,2019-01-07,Lettuce,3,2,6
269,93,2019-01-07,Ice Cream,3,5,15
269,93,2019-01-07,Potatoes,3,2.3,6.8999999999999995
269,93,2019-01-07,Cheese,3,2.5,7.5
270,16,2019-01-07,Pasta,5,3,15
270,16,2019-01-07,Cheese,5,2.5,12.5
270,16,2019-01-07,Tomatoes,5,5,25
270,16,2019-01-07,Ice Cream,5,5,25
270,16,2019-01-07,Milk,5,1.5,7.5
271,40,2019-01-07,Milk,3,1.5,4.5
272,94,2019-01-07,Carrots,4,2.7,10.8
272,94,2019-01-07,Ice Cream,4,5,20
272,94,2019-01-07,Lettuce,4,2,8
273,11,2019-01-07,Milk,5,1.5,7.5
273,11,2019-01-07,Cheese,5,2.5,12.5
273,11,2019-01-07,Bread,5,2,10
273,11,2019-01-07,Ice Cream,5,5,25
273,11,2019-01-07,Orange Juice,5,3.5,17.5
274,89,2019-01-07,Ice Cubes,3,1,3
274,89,2019-01-07,Orange Juice,3,3.5,10.5
274,89,2019-01-07,Carrots,3,2.7,8.100000000000001
274,89,2019-01-07,Milk,3,1.5,4.5
275,27,2019-01-07,Lettuce,5,2,10
275,27,2019-01-07,Tomatoes,5,5,25
275,27,2019-01-07,Potatoes,5,2.3,11.5
276,90,2019-01-07,Tomatoes,1,5,5
276,90,2019-01-07,Bread,1,2,2
277,15,2019-01-07,Carrots,1,2.7,2.7
277,15,2019-01-07,Orange Juice,1,3.5,3.5
277,15,2019-01-07,Ice Cubes,1,1,1
277,15,2019-01-07,Cheese,1,2.5,2.5
277,15,2019-01-07,Potatoes,1,2.3,2.3
278,50,2019-01-07,Potatoes,5,2.3,11.5
278,50,2019-01-07,Ice Cubes,5,1,5
278,50,2019-01-07,Bread,5,2,10
278,50,2019-01-07,Ice Cream,5,5,25
278,50,2019-01-07,Cheese,5,2.5,12.5
279,70,2019-01-07,Ice Cream,5,5,25
279,70,2019-01-07,Ice Cubes,5,1,5
279,70,2019-01-07,Potatoes,5,2.3,11.5
279,70,2019-01-07,Tomatoes,5,5,25
279,70,2019-01-07,Pasta,5,3,15
280,4,2019-01-08,Pasta,3,3,9
280,4,2019-01-08,Carrots,3,2.7,8.100000000000001
280,4,2019-01-08,Ice Cream,3,5,15
281,26,2019-01-08,Potatoes,4,2.3,9.2
281,26,2019-01-08,Orange Juice,4,3.5,14.0
281,26,2019-01-08,Ice Cubes,4,1,4
282,42,2019-01-08,Ice Cream,3,5,15
282,42,2019-01-08,Pasta,3,3,9
283,11,2019-01-08,Carrots,2,2.7,5.4
283,11,2019-01-08,Orange Juice,2,3.5,7.0
283,11,2019-01-08,Tomatoes,2,5,10
284,53,2019-01-08,Ice Cubes,3,1,3
285,59,2019-01-08,Milk,1,1.5,1.5
286,94,2019-01-08,Lettuce,5,2,10
286,94,2019-01-08,Ice Cubes,5,1,5
286,94,2019-01-08,Milk,5,1.5,7.5
286,94,2019-01-08,Tomatoes,5,5,25
287,68,2019-01-08,Ice Cubes,3,1,3
287,68,2019-01-08,Ice Cream,3,5,15
287,68,2019-01-08,Tomatoes,3,5,15
287,68,2019-01-08,Bread,3,2,6
287,68,2019-01-08,Pasta,3,3,9
288,53,2019-01-08,Lettuce,3,2,6
288,53,2019-01-08,Tomatoes,3,5,15
289,76,2019-01-08,Carrots,4,2.7,10.8
289,76,2019-01-08,Potatoes,4,2.3,9.2
289,76,2019-01-08,Lettuce,4,2,8
289,76,2019-01-08,Pasta,4,3,12
290,75,2019-01-09,Ice Cubes,1,1,1
290,75,2019-01-09,Potatoes,1,2.3,2.3
290,75,2019-01-09,Cheese,1,2.5,2.5
291,30,2019-01-09,Lettuce,3,2,6
292,46,2019-01-09,Bread,1,2,2
293,6,2019-01-09,Milk,2,1.5,3.0
293,6,2019-01-09,Ice Cream,2,5,10
294,6,2019-01-09,Ice Cream,3,5,15
294,6,2019-01-09,Bread,3,2,6
295,70,2019-01-09,Orange Juice,1,3.5,3.5
295,70,2019-01-09,Lettuce,1,2,2
295,70,2019-01-09,Carrots,1,2.7,2.7
295,70,2019-01-09,Ice Cubes,1,1,1
295,70,2019-01-09,Bread,1,2,2
296,20,2019-01-09,Carrots,2,2.7,5.4
296,20,2019-01-09,Potatoes,2,2.3,4.6
296,20,2019-01-09,Tomatoes,2,5,10
296,20,2019-01-09,Pasta,2,3,6
297,41,2019-01-09,Ice Cream,2,5,10
297,41,2019-01-09,Bread,2,2,4
298,81,2019-01-09,Potatoes,3,2.3,6.8999999999999995
298,81,2019-01-09,Tomatoes,3,5,15
298,81,2019-01-09,Milk,3,1.5,4.5
299,75,2019-01-09,Ice Cubes,2,1,2
299,75,2019-01-09,Orange Juice,2,3.5,7.0
299,75,2019-01-09,Carrots,2,2.7,5.4
300,100,2019-01-09,Potatoes,1,2.3,2.3
300,100,2019-01-09,Pasta,1,3,3
300,100,2019-01-09,Lettuce,1,2,2
300,100,2019-01-09,Bread,1,2,2
301,78,2019-01-09,Pasta,1,3,3
301,78,2019-01-09,Potatoes,1,2.3,2.3
301,78,2019-01-09,Ice Cubes,1,1,1
301,78,2019-01-09,Cheese,1,2.5,2.5
301,78,2019-01-09,Lettuce,1,2,2
302,16,2019-01-09,Ice Cubes,5,1,5
302,16,2019-01-09,Pasta,5,3,15
302,16,2019-01-09,Carrots,5,2.7,13.5
302,16,2019-01-09,Orange Juice,5,3.5,17.5
303,60,2019-01-09,Pasta,2,3,6
303,60,2019-01-09,Ice Cream,2,5,10
304,82,2019-01-09,Tomatoes,4,5,20
304,82,2019-01-09,Orange Juice,4,3.5,14.0
305,17,2019-01-09,Potatoes,1,2.3,2.3
305,17,2019-01-09,Bread,1,2,2
305,17,2019-01-09,Ice Cubes,1,1,1
305,17,2019-01-09,Ice Cream,1,5,5
306,61,2019-01-09,Milk,4,1.5,6.0
306,61,2019-01-09,Ice Cream,4,5,20
306,61,2019-01-09,Cheese,4,2.5,10.0
306,61,2019-01-09,Pasta,4,3,12
307,1,2019-01-09,Lettuce,4,2,8
307,1,2019-01-09,Ice Cubes,4,1,4
307,1,2019-01-09,Milk,4,1.5,6.0
308,20,2019-01-09,Tomatoes,4,5,20
308,20,2019-01-09,Ice Cream,4,5,20
308,20,2019-01-09,Lettuce,4,2,8
309,51,2019-01-09,Ice Cubes,5,1,5
309,51,2019-01-09,Pasta,5,3,15
309,51,2019-01-09,Cheese,5,2.5,12.5
309,51,2019-01-09,Milk,5,1.5,7.5
309,51,2019-01-09,Potatoes,5,2.3,11.5
310,69,2019-01-09,Bread,3,2,6
310,69,2019-01-09,Potatoes,3,2.3,6.8999999999999995
310,69,2019-01-09,Pasta,3,3,9
310,69,2019-01-09,Lettuce,3,2,6
310,69,2019-01-09,Orange Juice,3,3.5,10.5
311,20,2019-01-09,Ice Cubes,1,1,1
311,20,2019-01-09,Orange Juice,1,3.5,3.5
311,20,2019-01-09,Pasta,1,3,3
311,20,2019-01-09,Cheese,1,2.5,2.5
312,100,2019-01-09,Carrots,5,2.7,13.5
312,100,2019-01-09,Tomatoes,5,5,25
313,18,2019-01-09,Potatoes,4,2.3,9.2
313,18,2019-01-09,Tomatoes,4,5,20
313,18,2019-01-09,Ice Cream,4,5,20
313,18,2019-01-09,Milk,4,1.5,6.0
313,18,2019-01-09,Bread,4,2,8
314,17,2019-01-09,Tomatoes,5,5,25
314,17,2019-01-09,Cheese,5,2.5,12.5
314,17,2019-01-09,Bread,5,2,10
314,17,2019-01-09,Pasta,5,3,15
314,17,2019-01-09,Carrots,5,2.7,13.5
315,81,2019-01-09,Bread,5,2,10
315,81,2019-01-09,Orange Juice,5,3.5,17.5
315,81,2019-01-09,Ice Cubes,5,1,5
316,12,2019-01-09,Bread,2,2,4
317,78,2019-01-09,Lettuce,5,2,10
317,78,2019-01-09,Tomatoes,5,5,25
318,89,2019-01-09,Pasta,3,3,9
318,89,2019-01-09,Cheese,3,2.5,7.5
319,19,2019-01-09,Carrots,5,2.7,13.5
319,19,2019-01-09,Potatoes,5,2.3,11.5
320,35,2019-01-09,Ice Cubes,4,1,4
320,35,2019-01-09,Orange Juice,4,3.5,14.0
320,35,2019-01-09,Pasta,4,3,12
320,35,2019-01-09,Potatoes,4,2.3,9.2
320,35,2019-01-09,Bread,4,2,8
321,5,2019-01-10,Lettuce,4,2,8
321,5,2019-01-10,Ice Cream,4,5,20
321,5,2019-01-10,Potatoes,4,2.3,9.2
321,5,2019-01-10,Tomatoes,4,5,20
321,5,2019-01-10,Bread,4,2,8
322,21,2019-01-10,Cheese,5,2.5,12.5
323,12,2019-01-10,Pasta,3,3,9
324,3,2019-01-10,Ice Cream,1,5,5
324,3,2019-01-10,Tomatoes,1,5,5
324,3,2019-01-10,Cheese,1,2.5,2.5
324,3,2019-01-10,Lettuce,1,2,2
325,77,2019-01-10,Milk,1,1.5,1.5
325,77,2019-01-10,Potatoes,1,2.3,2.3
325,77,2019-01-10,Ice Cubes,1,1,1
326,19,2019-01-10,Ice Cubes,5,1,5
326,19,2019-01-10,Orange Juice,5,3.5,17.5
326,19,2019-01-10,Milk,5,1.5,7.5
326,19,2019-01-10,Tomatoes,5,5,25
326,19,2019-01-10,Ice Cream,5,5,25
327,94,2019-01-10,Lettuce,3,2,6
327,94,2019-01-10,Pasta,3,3,9
328,61,2019-01-10,Pasta,3,3,9
328,61,2019-01-10,Carrots,3,2.7,8.100000000000001
328,61,2019-01-10,Ice Cream,3,5,15
329,77,2019-01-10,Carrots,1,2.7,2.7
329,77,2019-01-10,Ice Cubes,1,1,1
329,77,2019-01-10,Bread,1,2,2
329,77,2019-01-10,Tomatoes,1,5,5
330,39,2019-01-10,Ice Cubes,2,1,2
330,39,2019-01-10,Potatoes,2,2.3,4.6
331,48,2019-01-10,Potatoes,2,2.3,4.6
331,48,2019-01-10,Cheese,2,2.5,5.0
332,88,2019-01-10,Carrots,1,2.7,2.7
332,88,2019-01-10,Ice Cubes,1,1,1
333,67,2019-01-10,Bread,4,2,8
333,67,2019-01-10,Cheese,4,2.5,10.0
333,67,2019-01-10,Potatoes,4,2.3,9.2
333,67,2019-01-10,Orange Juice,4,3.5,14.0
333,67,2019-01-10,Pasta,4,3,12
334,55,2019-01-10,Tomatoes,2,5,10
335,80,2019-01-10,Tomatoes,1,5,5
336,61,2019-01-10,Ice Cream,5,5,25
336,61,2019-01-10,Tomatoes,5,5,25
336,61,2019-01-10,Ice Cubes,5,1,5
336,61,2019-01-10,Bread,5,2,10
337,39,2019-01-10,Carrots,4,2.7,10.8
337,39,2019-01-10,Ice Cubes,4,1,4
337,39,2019-01-10,Pasta,4,3,12
337,39,2019-01-10,Cheese,4,2.5,10.0
337,39,2019-01-10,Orange Juice,4,3.5,14.0
338,72,2019-01-10,Carrots,5,2.7,13.5
338,72,2019-01-10,Bread,5,2,10
338,72,2019-01-10,Milk,5,1.5,7.5
338,72,2019-01-10,Tomatoes,5,5,25
338,72,2019-01-10,Cheese,5,2.5,12.5
339,18,2019-01-10,Lettuce,3,2,6
339,18,2019-01-10,Carrots,3,2.7,8.100000000000001
340,54,2019-01-10,Lettuce,2,2,4
340,54,2019-01-10,Pasta,2,3,6
340,54,2019-01-10,Milk,2,1.5,3.0
340,54,2019-01-10,Bread,2,2,4
340,54,2019-01-10,Cheese,2,2.5,5.0
341,6,2019-01-10,Orange Juice,2,3.5,7.0
341,6,2019-01-10,Lettuce,2,2,4
341,6,2019-01-10,Bread,2,2,4
341,6,2019-01-10,Ice Cubes,2,1,2
341,6,2019-01-10,Pasta,2,3,6
342,66,2019-01-10,Potatoes,4,2.3,9.2
342,66,2019-01-10,Tomatoes,4,5,20
342,66,2019-01-10,Ice Cream,4,5,20
343,29,2019-01-10,Milk,3,1.5,4.5
344,38,2019-01-10,Tomatoes,3,5,15
344,38,2019-01-10,Ice Cream,3,5,15
344,38,2019-01-10,Bread,3,2,6
345,88,2019-01-10,Pasta,2,3,6
345,88,2019-01-10,Carrots,2,2.7,5.4
345,88,2019-01-10,Potatoes,2,2.3,4.6
345,88,2019-01-10,Ice Cream,2,5,10
345,88,2019-01-10,Ice Cubes,2,1,2
346,33,2019-01-10,Lettuce,1,2,2
346,33,2019-01-10,Ice Cubes,1,1,1
346,33,2019-01-10,Carrots,1,2.7,2.7
347,53,2019-01-10,Cheese,5,2.5,12.5
347,53,2019-01-10,Bread,5,2,10
348,2,2019-01-10,Lettuce,2,2,4
348,2,2019-01-10,Bread,2,2,4
349,8,2019-01-10,Lettuce,4,2,8
349,8,2019-01-10,Potatoes,4,2.3,9.2
349,8,2019-01-10,Milk,4,1.5,6.0
349,8,2019-01-10,Ice Cubes,4,1,4
349,8,2019-01-10,Orange Juice,4,3.5,14.0
350,98,2019-01-10,Ice Cubes,1,1,1
350,98,2019-01-10,Carrots,1,2.7,2.7
350,98,2019-01-10,Ice Cream,1,5,5
350,98,2019-01-10,Cheese,1,2.5,2.5
351,11,2019-01-10,Lettuce,2,2,4
351,11,2019-01-10,Orange Juice,2,3.5,7.0
352,84,2019-01-10,Tomatoes,5,5,25
352,84,2019-01-10,Ice Cream,5,5,25
353,63,2019-01-11,Lettuce,5,2,10
353,63,2019-01-11,Ice Cubes,5,1,5
353,63,2019-01-11,Tomatoes,5,5,25
354,7,2019-01-11,Ice Cubes,1,1,1
354,7,2019-01-11,Ice Cream,1,5,5
355,30,2019-01-11,Bread,2,2,4
355,30,2019-01-11,Milk,2,1.5,3.0
355,30,2019-01-11,Lettuce,2,2,4
355,30,2019-01-11,Ice Cubes,2,1,2
355,30,2019-01-11,Potatoes,2,2.3,4.6
356,18,2019-01-11,Ice Cream,2,5,10
357,27,2019-01-11,Lettuce,4,2,8
357,27,2019-01-11,Cheese,4,2.5,10.0
357,27,2019-01-11,Tomatoes,4,5,20
358,90,2019-01-11,Orange Juice,2,3.5,7.0
358,90,2019-01-11,Ice Cubes,2,1,2
358,90,2019-01-11,Pasta,2,3,6
359,10,2019-01-11,Orange Juice,3,3.5,10.5
359,10,2019-01-11,Lettuce,3,2,6
360,19,2019-01-11,Pasta,4,3,12
360,19,2019-01-11,Lettuce,4,2,8
360,19,2019-01-11,Milk,4,1.5,6.0
361,8,2019-01-11,Lettuce,4,2,8
361,8,2019-01-11,Potatoes,4,2.3,9.2
361,8,2019-01-11,Carrots,4,2.7,10.8
361,8,2019-01-11,Orange Juice,4,3.5,14.0
361,8,2019-01-11,Ice Cream,4,5,20
362,77,2019-01-11,Pasta,1,3,3
362,77,2019-01-11,Ice Cubes,1,1,1
362,77,2019-01-11,Bread,1,2,2
362,77,2019-01-11,Potatoes,1,2.3,2.3
363,42,2019-01-11,Ice Cubes,5,1,5
363,42,2019-01-11,Ice Cream,5,5,25
363,42,2019-01-11,Cheese,5,2.5,12.5
363,42,2019-01-11,Tomatoes,5,5,25
364,55,2019-01-11,Cheese,4,2.5,10.0
364,55,2019-01-11,Orange Juice,4,3.5,14.0
364,55,2019-01-11,Milk,4,1.5,6.0
365,95,2019-01-11,Ice Cream,2,5,10
365,95,2019-01-11,Ice Cubes,2,1,2
366,82,2019-01-11,Potatoes,5,2.3,11.5
366,82,2019-01-11,Carrots,5,2.7,13.5
367,69,2019-01-11,Cheese,1,2.5,2.5
367,69,2019-01-11,Milk,1,1.5,1.5
367,69,2019-01-11,Pasta,1,3,3
367,69,2019-01-11,Carrots,1,2.7,2.7
367,69,2019-01-11,Bread,1,2,2
368,56,2019-01-11,Milk,2,1.5,3.0
369,75,2019-01-11,Ice Cubes,2,1,2
369,75,2019-01-11,Potatoes,2,2.3,4.6
370,70,2019-01-11,Carrots,5,2.7,13.5
370,70,2019-01-11,Tomatoes,5,5,25
370,70,2019-01-11,Potatoes,5,2.3,11.5
370,70,2019-01-11,Orange Juice,5,3.5,17.5
370,70,2019-01-11,Milk,5,1.5,7.5
371,14,2019-01-11,Orange Juice,2,3.5,7.0
371,14,2019-01-11,Tomatoes,2,5,10
